gene,baseMean,log2FoldChange,pvalue,padj
1700052K11Rik,79.67682225137992,1.0553189508023897,6.420233087166997e-05,0.00011839185426600301
AU040320,1139.6335186354934,0.34912580113237984,6.439535056067157e-05,0.00011873166103104534
Pigg,493.43550058020395,0.49327649415478425,6.464066439378945e-05,0.000119167781947752
Gm20712,18.842999366808048,-2.2432799985447565,6.475911863001852e-05,0.00011936994517706021
Wnt1,18.62025441314701,8.637274916734517,6.495160918059309e-05,0.00011970850550134021
Tm2d2,1390.4665406715037,-0.2973502062223137,6.503450572296294e-05,0.0001198450150262692
Pde10a,18.620235994915742,8.632142039428617,6.504835119605415e-05,0.00011985425806097991
Fancc,185.69577196523372,0.6841736844058909,6.505960973775058e-05,0.00011985873270632823
Msi2,277.1178416835719,0.5858875308250444,6.519942599016342e-05,0.00012010001470898062
Mir221,50.54572882196222,1.2439874838236633,6.525263787606949e-05,0.00012018172408816381
Gm7535,12.022190421967844,3.064507797488722,6.527511430627876e-05,0.0001202068106896524
Dgcr6,268.9499808239647,-0.5799515034305293,6.579356407569623e-05,0.00012114512191583025
Vim,42749.5706775913,0.20701740636667645,6.584643232142227e-05,0.00012122602364451185
Ubr1,756.1926666638055,-0.3638149791347858,6.641454042747545e-05,0.0001222553528292042
Smc6,1898.1077606836043,-0.27925330130162307,6.661007607075516e-05,0.00012259866746907534
Gbp8,34.41538292022377,1.556544457668435,6.727542624708576e-05,0.0001238064853413696
Zfp950,216.82623089322465,-0.7107726242544995,6.768297304706219e-05,0.00012453960636313164
Bambi,81.30403412203114,-0.9694220927686443,6.784580750631255e-05,0.00012482230836143759
Etnk2,18.399836449745298,8.615065382215919,6.844698528026719e-05,0.00012591128583742335
Nek9,4362.117705721161,-0.2743107707598766,6.877725085756662e-05,0.000126501680642359
Pcdhgb5,40.82266453251369,1.5465497959673502,6.933837856613759e-05,0.00012751648159554962
Gm50387,14.261187987921359,-2.697723274628129,6.9443438678098e-05,0.00012769239184726392
Gm32568,18.113161381694567,8.586017292112608,6.950940482754093e-05,0.0001277963783189815
Tmem266,18.219775174482866,8.59940118582817,6.981809504622075e-05,0.00012834653604515173
Snord89,29.002046685718625,1.8136786690426971,7.017778257662663e-05,0.0001289902803920284
Sac3d1,171.08960412690394,-0.717909940018984,7.035191785166679e-05,0.00012929284225812686
Atp6v1d,1597.3064004654589,0.30597017120482684,7.038426511388796e-05,0.00012933477929550767
Fcrl1,253.0003392198645,-0.5932712880652721,7.03992757916177e-05,0.00012934485240869228
Frat2,28.92399819298987,-1.69553411340144,7.054291327995468e-05,0.0001295912173314528
Ipo11,622.0627356672175,-0.3916058065503367,7.160664182646026e-05,0.0001315275448108757
Trrap,1451.0067503220573,-0.3050851163970909,7.192216618127087e-05,0.00013208922794541615
Icam2,140.2788799869183,-0.7703443691289045,7.195840587352105e-05,0.00013213790602369788
Gstt4,17.95017238954185,8.569127792946917,7.199928541680002e-05,0.00013219508998344966
Clec1b,12.942560414191746,2.563167305805645,7.204727106181419e-05,0.00013226530394821014
Rnase10,17.99156443133444,8.570844950869736,7.243951472876059e-05,0.00013294942846514283
Agbl3,29.798349661240746,-1.637106034050164,7.243378558228012e-05,0.00013294942846514283
Bap1,1477.2286095932293,0.2917568070144128,7.288490834803334e-05,0.0001337487827384351
Fam222b,506.1841888638582,0.43633292964822473,7.314640537997744e-05,0.00013421050373449767
Ppp1r3b,267.74658039579657,-0.659535591755356,7.328236559394419e-05,0.0001344417935629407
Zmym1,91.11288529204955,-0.921368990671895,7.35448535699743e-05,0.00013488688587472383
Lin37,206.14672031273153,-0.6406066290200305,7.354023803162764e-05,0.00013488688587472383
Nlrc4,326.90053749842764,0.5006235324857369,7.369571527382452e-05,0.00013514531736380628
Bex6,11.469677749883651,-3.2842879491525068,7.379244119246692e-05,0.00013530441668871347
Vps4b,4349.468796878983,0.23715146941559961,7.400946961690603e-05,0.0001356840276309944
Gm26902,30.46141392714799,1.7239047730316288,7.425785654360307e-05,0.00013612101886871953
Sdhaf1,36.34032036086372,-1.566943228766394,7.426965524972052e-05,0.00013612426415875054
Mdn1,1076.8971811284928,-0.4324748214479499,7.441591267059001e-05,0.00013637391637513012
Snrpd2,1082.068240597189,0.3351213490910409,7.451020325925862e-05,0.00013652828010815018
Ifi202b,18.026235883496152,8.57201581428283,7.462024571086627e-05,0.00013671146109856913
Fibp,1008.7904769932549,0.36622640333812523,7.515723794281454e-05,0.00013767670011278875
Gm14295,70.25332535993236,-1.0604791159741869,7.525905590675074e-05,0.0001378446127213918
Dynlt4,12.269815613765623,-3.0808630359001556,7.555317623168117e-05,0.00013836465382742043
Tmem106c,489.010391784469,-0.45074939172054274,7.571362593487168e-05,0.00013863978934843492
Rbm33,1047.8731522119167,0.3321884491557348,7.602618652294091e-05,0.00013919334446485027
Rnf20,1743.8493640841016,0.2811555060840982,7.622225168339036e-05,0.00013953349215783421
Gm10575,13.359059448577485,-5.356866176497326,7.64495533922075e-05,0.00013993072245763546
Shld1,80.95095561196081,-1.1273022761016664,7.655417419769052e-05,0.00014010332486981948
Gm47735,17.864790712707766,8.553096846848376,7.670006312820489e-05,0.00014035139618525925
Ndufa11,547.0706341949927,0.4349406538399777,7.672626290906271e-05,0.00014038041417005218
Slc13a2,14.174082865999791,-3.21714274275087,7.678020782588545e-05,0.0001404601807316131
Fbxo3,1197.3283011089516,-0.3006600271902259,7.729458391742079e-05,0.00014138211590015764
Zfp90,439.9698509258371,-0.4748924005870894,7.735023230339413e-05,0.00014146484145597844
Abcb1b,1800.3732830951228,0.3359748083078699,7.801996169899611e-05,0.00014267047825706228
Dock7,1253.8639506392399,-0.3036638058377037,7.816963454388284e-05,0.0001429249217805315
Khk,314.83759898363843,-0.5630133871205522,7.844119556154809e-05,0.00014340212640437088
Gm4841,17.477789489767904,8.52550510022449,7.872219093616577e-05,0.00014389644758517562
Tomm7,622.8054880955284,0.46158803275575555,7.901321605131278e-05,0.00014440896656530493
Usp30,335.29811337145736,-0.5344464414111526,8.053417673217937e-05,0.00014716894385603162
Dnajc10,2081.6312154708007,0.30236725773618905,8.060478444266826e-05,0.00014727814564877896
Gm20342,30.868272458929486,-1.7820237557964207,8.062040025370333e-05,0.00014728685236120714
Naa30,679.135517795647,0.40361543924616095,8.079593289844677e-05,0.00014758767234066968
Gm4204,546.6003849635208,-0.43515027822449914,8.101076613695673e-05,0.00014796019100417795
Slc35e2,233.36978989049797,-0.619961675051359,8.186132750640255e-05,0.00014949356377934997
Gm45847,12.66673053218061,-2.8878064177144163,8.201542869600925e-05,0.0001497548330803914
Naf1,304.15803070856657,-0.5435792972426524,8.225553374217435e-05,0.00015017304842182577
Tm9sf1,1350.6387080831278,-0.32166527637714726,8.357732127207489e-05,0.00015256570184872843
H1f0,1436.994643474982,-1.0840051021718653,8.383600337896352e-05,0.0001530173335842478
Unc13d,737.281863064742,0.42848392843059707,8.399734599830598e-05,0.00015329023068423985
Maged2,390.27558569740546,0.5295452684929339,8.400810564756596e-05,0.00015329023068423985
Gm8066,34.53109268225942,-1.62035549677078,8.479345078193214e-05,0.00015470245980026166
Map2k6,15.115926445571384,-2.5437227002980625,8.488005895848375e-05,0.0001548396613764895
Dnajc16,599.3228571543193,-0.4339133879134213,8.514603256935188e-05,0.00015530398361950852
Naprt,73.44910004039285,-1.0502673958604647,8.530241860277862e-05,0.00015556832327208344
Epm2a,44.2587016703825,-1.2816078008961203,8.587916705376894e-05,0.00015659911520524714
Gm6485,13.97046761444239,2.362889697896315,8.659357756751964e-05,0.00015788062080611306
Larp7,968.9260803130937,-0.3365828288359284,8.686501704024701e-05,0.000158354249436518
Parl,987.9153917263569,0.3506003251669303,8.717181530269747e-05,0.00015889220100964355
Dapk3,656.8879271795844,0.4024150953824481,8.741154157567105e-05,0.00015930776924653046
Tssk6,26.297896032017746,-1.7152056819378085,8.801636937009344e-05,0.0001603885350825142
H2-DMb1,613.4363757605629,0.41632904413096117,8.81944533757939e-05,0.0001606914778688626
Hspe1,1380.8948142398212,0.3063268096468758,8.848192003307743e-05,0.0001611936092509721
Cul5,913.4475871096928,0.3525816279790562,8.849495030301688e-05,0.00016119571328678895
Hmgb2,2226.622595786485,0.32643129152674993,8.854517044679852e-05,0.000161265549932221
E2f3,632.3684795882314,-0.3809749604227252,8.923254243464546e-05,0.00016249564408477024
Selenbp1,116.41349420822725,-0.8211914953843311,8.93615123447812e-05,0.0001627086745228786
Grpel1,1047.6300938940446,0.36034267369566353,8.961038201601208e-05,0.00016313993099320654
Gm43305,348.1401444412677,0.6077584054731936,9.047143409893816e-05,0.00016468542932264804
Gfod1,23.470943697469803,-1.8703651478838275,9.090997927427352e-05,0.00016546152569978396
Bag5,515.3001606658386,-0.44614122956233826,9.237368088875832e-05,0.00016810300903391949
4933431K14Rik,15.56873561506263,-2.461723906569738,9.312907021118963e-05,0.00016945495965773298
Wdr90,234.86838665459368,-1.8885454760655642,9.363211190492333e-05,0.00017034744498022107
Fam204a,364.71489882117174,0.4959970412417328,9.478927907183727e-05,0.00017242959985541665
Agpat2,697.5716845274969,0.3666176941225209,9.522552034109628e-05,0.00017319994815892281
Ptprv,26.808266075745745,-1.896973316187453,9.537434566519335e-05,0.00017342416182978358
Nsun5,209.27151027846375,-0.6547757340762472,9.536891999309584e-05,0.00017342416182978358
Slc39a8,320.4948955270519,0.5329961593148499,9.632898342331941e-05,0.00017513656857596273
Ankrd52,2120.8649467401597,-0.27822136154940097,9.644164621237425e-05,0.00017531791960449553
Gm19253,45.56075392847938,-1.5073512889810072,9.67660146441706e-05,0.00017588402286823404
Gm2379,9.684963854195892,5.364260061332637,9.714740386060977e-05,0.00017655360289247786
Pla2g7,1224.453477835338,0.47892067988477116,9.744883630063308e-05,0.0001770777113714583
Nabp2,485.3769793628466,-0.4193016467705229,9.784265077828334e-05,0.00017776952772914176
Ppid,632.2950753077278,-0.3787243127807127,9.831082433477909e-05,0.00017859624324415035
Ncor1,3499.146433777048,-0.23878400075289355,9.857968822291943e-05,0.0001790607102820699
5830416I19Rik,15.060909355672605,-2.6698314552285964,9.905080540639004e-05,0.00017989237792164015
Ppp1ca,5761.402127586869,0.2151600577543073,9.935941950757609e-05,0.0001804287304877375
Pigw,124.78682905067474,-0.8600629222959738,9.946143270427947e-05,0.000180589819091478
Gm3604,37.73979016879168,-1.3796651099674917,9.975553867292699e-05,0.0001810995963549968
Kctd1,89.82792998277507,0.8755134485708023,0.000100028605347048,0.0001815710469351203
Orc1,90.1825824921825,-0.9905362183964832,0.00010088683484268154,0.00018310441184042777
Kti12,390.944521977797,-0.48817385311457673,0.00010099780537756958,0.00018328131152341303
Angpt1,20.674579130296763,2.2895205894674056,0.00010142380216367112,0.00018400517115339105
Ppp1r13l,100.67682139982738,-1.0830973109915198,0.00010141028030043985,0.00018400517115339105
Cops4,1074.2426384376133,-0.3365146823905773,0.00010174363339399797,0.00018456074832154596
Agpat5,1671.1313063851228,0.32867835003634527,0.00010181745570939054,0.00018466998180107793
Ddx3y,1713.998581752882,0.3378364356137453,0.0001020027999203562,0.0001849814303432084
Mfsd3,126.3060169408945,-0.8434046731077265,0.00010203400189768804,0.00018501329705573302
